source_center,destination_center,corridor,route_type,recommended_route_type,route_type_changed,actual_time,predicted_actual_time,osrm_time,actual_distance_to_destination,delay_risk_score,delay_risk_category,corridor_median_delay_ratio,corridor_delay_rate,source_bottleneck_score,destination_bottleneck_score,recommendation_reason
IND302014AAB,IND302023AAA,IND302014AAB -> IND302023AAA,Carting,Carting,False,68.0,60.92907,21.0,19.302963163482723,0.34007281916799376,Low,2.683229813664596,1.0,0.2160837116778015,0.1563746829065269,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND416510AAA,IND416606AAA,IND416510AAA -> IND416606AAA,Carting,Carting,False,102.0,92.4856,45.0,39.91491350505756,0.3243737689891986,Low,2.098581560283688,1.0,0.1635269324114711,0.1576262690135233,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND416606AAA,IND416510AAA,IND416606AAA -> IND416510AAA,Carting,FTL,True,1039.0,1189.0079,46.0,40.81650819570294,0.4627004935939921,Medium,27.12449494949495,1.0,0.1576262690135233,0.1635269324114711,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND781005AAA,IND781018AAB,IND781005AAA -> IND781018AAB,Carting,Carting,False,38.0,76.031265,36.0,11.21001083945023,0.2894859160282608,Low,1.4722222222222223,0.8571428571428571,0.1176786475342124,0.2643297940977969,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND395023AAD,IND395006AAA,IND395023AAD -> IND395006AAA,Carting,Carting,False,32.0,28.581118,13.0,9.683180955020877,0.33839333409369715,Low,1.89010989010989,1.0,0.1955390283763693,0.1631982249162199,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND121004AAB,IND110037AAM,IND121004AAB -> IND110037AAM,Carting,Carting,False,62.0,87.21804,24.0,19.451916639134648,0.3894739595425261,Low,2.626923076923077,1.0,0.2541256876869098,0.3271066832735849,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND401104AAA,IND401208AAA,IND401104AAA -> IND401208AAA,Carting,Carting,False,42.0,50.017235,17.0,15.428906481030474,0.3572800017804089,Low,2.555555555555556,1.0,0.2172011462907061,0.1625307194919821,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND401209AAB,IND401104AAA,IND401209AAB -> IND401104AAA,Carting,Carting,False,38.0,110.92237,17.0,15.3266370789977,0.36628788255694755,Low,8.142857142857142,1.0,0.1568426966689719,0.2172011462907061,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND560002AAA,IND562132AAA,IND560002AAA -> IND562132AAA,Carting,Carting,False,59.0,90.49239,32.0,20.31119695876692,0.4017373285209459,Medium,2.264705882352941,0.9411764705882352,0.1516379394274022,0.717410723360102,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND722151AAA,IND723130AAA,IND722151AAA -> IND723130AAA,FTL,Carting,True,1077.0,563.94006,72.0,61.73582997205724,0.3725046615086449,Low,13.457142857142856,1.0,0.1022371780528125,0.1450964824680277,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND723130AAA,IND723131AAA,IND723130AAA -> IND723131AAA,FTL,Carting,True,36.0,381.96542,48.0,26.948583297175592,0.1791957611833849,Low,1.2000000000000002,0.5,0.1450964824680277,0.1307959705689592,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND421302AAG,IND400102AAC,IND421302AAG -> IND400102AAC,Carting,Carting,False,95.0,117.43622,29.0,23.47401257716716,0.4380891745037049,Medium,2.896551724137931,1.0,0.5801920123707316,0.1741309158471329,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND560048AAB,IND560099AAB,IND560048AAB -> IND560099AAB,Carting,Carting,False,132.0,59.513557,29.0,18.129790970653143,0.2792486784561184,Low,1.4857142857142858,0.6666666666666666,0.1487729820946388,0.3582752930536848,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND500055AAC,IND501401AAC,IND500055AAC -> IND501401AAC,Carting,Carting,False,36.0,22.531116,10.0,13.931369062216758,0.32209486033146706,Low,2.128787878787879,1.0,0.1523445526134001,0.157571670535711,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND501401AAC,IND500010AAA,IND501401AAC -> IND500010AAA,Carting,Carting,False,19.0,84.5717,11.0,9.300681564757156,0.3487458703780978,Low,6.404166666666667,1.0,0.157571670535711,0.1673956741767954,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND460001AAA,IND480334AAA,IND460001AAA -> IND480334AAA,FTL,Carting,True,149.0,144.35144,65.0,74.56590528693214,0.33334594856089644,Low,2.1893939393939394,1.0,0.158698528322575,0.1598880196626974,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND461001AAA,IND461111AAA,IND461001AAA -> IND461111AAA,FTL,Carting,True,67.0,32.373436,14.0,19.52675873164348,0.0463409457936462,Low,0.0,0.0,0.1519039281763201,0.1535940370732812,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND461111AAA,IND460001AAA,IND461111AAA -> IND460001AAA,FTL,Carting,True,121.0,116.39193,61.0,78.46925491042909,0.3292886099266231,Low,1.8548387096774197,1.0,0.1535940370732812,0.158698528322575,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND462022AAA,IND461001AAA,IND462022AAA -> IND461001AAA,FTL,Carting,True,103.0,142.54045,47.0,55.35268797472253,0.33351250323874587,Low,2.5,1.0,0.2722215154174961,0.1519039281763201,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND480334AAA,IND480106AAA,IND480334AAA -> IND480106AAA,FTL,Carting,True,44.0,56.05025,35.0,27.578882334596543,0.3273984497899969,Low,1.4444444444444444,1.0,0.1598880196626974,0.156687501529391,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND134109AAA,IND160002AAC,IND134109AAA -> IND160002AAC,Carting,Carting,False,543.0,473.6803,37.0,30.978231053475245,0.4290375019072424,Medium,12.328453453453452,1.0,0.1523445526134001,0.4758015700174748,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND160002AAC,IND140603AAA,IND160002AAC -> IND140603AAA,Carting,Carting,False,40.0,47.685818,29.0,27.24287623015759,0.31142212426081756,Low,1.2413793103448276,0.75,0.4758015700174748,0.122693231217015,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND411033AAA,IND411036AAA,IND411033AAA -> IND411036AAA,Carting,Carting,False,47.0,58.366566,20.0,17.64859654267149,0.38800876683480057,Low,1.8261904761904764,1.0,0.4329616713093043,0.1693711437526178,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND110043AAA,IND110078AAA,IND110043AAA -> IND110078AAA,Carting,Carting,False,26.0,41.514023,20.0,11.60255323503075,0.3316513096603708,Low,1.7,0.9583333333333334,0.1743119954440521,0.1637377573771875,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND462022AAA,IND842003AAB,IND462022AAA -> IND842003AAB,FTL,Carting,True,527.0,585.21954,218.0,248.6716570312352,0.3493634741289366,Low,2.5990783410138247,1.0,0.2722215154174961,0.1985432493913387,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND400102AAC,IND421302AAG,IND400102AAC -> IND421302AAG,Carting,Carting,False,248.0,151.28455,31.0,22.326846564363503,0.415080794457831,Medium,3.6666666666666665,1.0,0.1741309158471329,0.5801920123707316,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND131028AAB,IND244235AAA,IND131028AAB -> IND244235AAA,FTL,Carting,True,195.0,230.41452,121.0,110.17853524121344,0.3605728756102741,Low,1.7603305785123966,1.0,0.389558389328223,0.1104878728888326,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND244221AAA,IND131028AAB,IND244221AAA -> IND131028AAB,FTL,Carting,True,212.0,245.8894,126.0,130.1428180741891,0.36321755623551205,Low,1.9054054054054053,1.0,0.1186480811994428,0.389558389328223,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND244235AAA,IND244901AAB,IND244235AAA -> IND244901AAB,FTL,Carting,True,168.0,105.25576,103.0,72.89704685003862,0.11383718285234744,Low,0.8786407766990292,0.1875,0.1104878728888326,0.1495776701492581,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND244901AAB,IND244221AAA,IND244901AAB -> IND244221AAA,FTL,Carting,True,164.0,106.83694,99.0,55.39067842745816,0.1305024787217607,Low,0.9347890671420084,0.25,0.1495776701492581,0.1186480811994428,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND560099AAB,IND562132AAA,IND560099AAB -> IND562132AAA,Carting,FTL,True,76.0,117.11336,56.0,39.76357779783486,0.5053282272089724,Medium,1.5360449735449735,0.875,0.3582752930536848,0.717410723360102,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND121004AAB,IND121004AAA,IND121004AAB -> IND121004AAA,Carting,Carting,False,23.0,27.063293,12.0,15.954314294320016,0.3448978861870491,Low,1.75,1.0,0.2541256876869098,0.1605515100630296,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND121004AAC,IND121004AAB,IND121004AAC -> IND121004AAB,Carting,Carting,False,22.0,73.52902,13.0,15.934439871060222,0.3467954887099227,Low,4.941176470588236,1.0,0.1555722263343691,0.2541256876869098,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND560060AAB,IND562132AAA,IND560060AAB -> IND562132AAA,Carting,Carting,False,63.0,68.5386,29.0,19.47090789081865,0.3999292715029575,Low,1.7241379310344829,0.9411764705882352,0.1603748969407186,0.717410723360102,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND110064AAA,IND000000ACB,IND110064AAA -> IND000000ACB,Carting,FTL,True,675.0,635.53204,53.0,45.00108371115838,0.5040855889340264,Medium,6.9245283018867925,1.0,0.1692122275552408,0.9954629629629628,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND781001AAA,IND781018AAB,IND781001AAA -> IND781018AAB,Carting,Carting,False,76.0,105.083176,36.0,12.15212016153502,0.2257960493342092,Low,2.72972972972973,0.6,0.0909041069822905,0.2643297940977969,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND781018AAB,IND781003AAA,IND781018AAB -> IND781003AAA,Carting,Carting,False,80.0,156.59993,41.0,11.92327902926468,0.14823596765550792,Low,0.975609756097561,0.3333333333333333,0.2643297940977969,0.1027264496104883,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND302014AAB,IND302006AAA,IND302014AAB -> IND302006AAA,Carting,Carting,False,32.0,33.49911,15.0,10.992479048041998,0.3357508489840384,Low,1.90625,1.0,0.2160837116778015,0.158873651826289,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND600110AAA,IND600056AAB,IND600110AAA -> IND600056AAB,Carting,Carting,False,107.0,94.551765,37.0,33.9577415459583,0.3531900313319416,Low,2.324324324324324,1.0,0.1624186396907814,0.3685032677224125,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND462022AAA,IND000000ACB,IND462022AAA -> IND000000ACB,FTL,FTL,False,1187.0,1104.5223,582.0,563.1897081240608,0.4889756152376259,Medium,1.900768352651914,1.0,0.2722215154174961,0.9954629629629628,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND562132AAA,IND462022AAA,IND562132AAA -> IND462022AAA,FTL,FTL,False,1994.0,2051.379,1031.0,1129.4999918474757,0.4546950930154461,Medium,1.9369544131910763,1.0,0.717410723360102,0.2722215154174961,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND411033AAA,IND421302AAG,IND411033AAA -> IND421302AAG,FTL,FTL,False,185.0,227.11018,98.0,101.45859210519964,0.5421927593823794,Medium,2.024367028364744,1.0,0.4329616713093043,0.5801920123707316,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND421302AAG,IND382430AAB,IND421302AAG -> IND382430AAB,FTL,FTL,False,696.0,789.8877,357.0,411.02904407532543,0.4304810136461716,Medium,2.0588235294117645,1.0,0.5801920123707316,0.3314320841544304,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND302014AAB,IND302004AAA,IND302014AAB -> IND302004AAA,Carting,Carting,False,50.0,43.702026,17.0,12.132740015644536,0.33612402248335466,Low,2.176470588235294,0.9545454545454546,0.2160837116778015,0.1570092912926588,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND421302AAN,IND400072AAB,IND421302AAN -> IND400072AAB,Carting,Carting,False,54.0,64.84351,23.0,20.889903687392707,0.34673293221721635,Low,2.5543478260869565,1.0,0.1528443463973525,0.2857231870543216,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND000000AFT,IND410209AAA,IND000000AFT -> IND410209AAA,Carting,Carting,False,37.0,37.904385,14.0,11.76121231354881,0.35526998189588643,Low,2.25,1.0,0.2153280307757254,0.1634043438514527,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND410206AAB,IND000000AFT,IND410206AAB -> IND000000AFT,Carting,Carting,False,44.0,56.44155,20.0,12.529085047706,0.3513909498821636,Low,2.4375,1.0,0.1563452854032083,0.2153280307757254,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND401501AAA,IND401602AAA,IND401501AAA -> IND401602AAA,Carting,Carting,False,61.0,57.403316,26.0,20.426161702212525,0.3270769655731201,Low,2.0784615384615384,1.0,0.1631618044605063,0.1631618044605063,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND401602AAA,IND401501AAA,IND401602AAA -> IND401501AAA,Carting,Carting,False,127.0,242.60805,26.0,20.2342514484928,0.35750091652414906,Low,7.384615384615385,1.0,0.1631618044605063,0.1631618044605063,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND110044AAB,IND000000ACB,IND110044AAB -> IND000000ACB,Carting,FTL,True,145.0,130.61838,59.0,49.26456915566165,0.5249518854693881,Medium,1.7130750605326877,1.0,0.2022355066252343,0.9954629629629628,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND560064AAD,IND560043AAC,IND560064AAD -> IND560043AAC,Carting,Carting,False,47.0,40.529312,15.0,11.581713535541343,0.3577474121016262,Low,2.535897435897436,1.0,0.1578422842368767,0.183204374757502,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND560043AAC,IND560064AAA,IND560043AAC -> IND560064AAA,Carting,Carting,False,27.0,34.038074,17.0,9.056052044908188,0.35079268011856773,Low,1.6671052631578946,1.0,0.183204374757502,0.1625544860589196,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND562132AAA,IND560300AAA,IND562132AAA -> IND560300AAA,Carting,Carting,False,102.0,107.680786,51.0,27.479217581148227,0.556178862760571,Medium,1.7872340425531914,0.9739130434782608,0.717410723360102,0.2907382013708706,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND600056AAB,IND600032AAB,IND600056AAB -> IND600032AAB,Carting,Carting,False,116.0,86.48258,32.0,31.02977657251412,0.40394790448487894,Medium,2.363636363636364,1.0,0.3685032677224125,0.2040297829903614,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND530012AAA,IND535001AAA,IND530012AAA -> IND535001AAA,Carting,Carting,False,321.0,175.01971,48.0,49.455511984805405,0.3290058783575716,Low,3.240740740740741,1.0,0.2236452815340793,0.1608364138887021,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND000000ACT,IND131028AAB,IND000000ACT -> IND131028AAB,Carting,Carting,False,88.0,104.28302,55.0,35.371924276412834,0.3733082488201681,Low,1.7321428571428572,0.9428571428571428,0.1495721794410946,0.389558389328223,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND462022AAA,IND466001AAA,IND462022AAA -> IND466001AAA,FTL,Carting,True,117.0,116.91486,43.0,44.03421922133738,0.34551947107555736,Low,2.8488372093023253,1.0,0.2722215154174961,0.1599115211924915,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND466001AAA,IND466116AAA,IND466001AAA -> IND466116AAA,FTL,Carting,True,67.0,64.63606,33.0,42.28612279451075,0.32373785887851897,Low,1.7647058823529411,1.0,0.1599115211924915,0.1606124479077836,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND466116AAA,IND462022AAA,IND466116AAA -> IND462022AAA,FTL,Carting,True,172.0,223.45145,74.0,86.94251331710709,0.34582865390291173,Low,2.4383561643835616,1.0,0.1606124479077836,0.2722215154174961,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND000000ACB,IND421302AAG,IND000000ACB -> IND421302AAG,FTL,FTL,False,1743.0,2377.4478,962.0,1078.1428766712663,0.5649812809470195,Medium,1.9376299376299375,1.0,0.9954629629629628,0.5801920123707316,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND160002AAC,IND000000ACB,IND160002AAC -> IND000000ACB,FTL,FTL,False,413.0,452.3959,211.0,236.5491923552433,0.565381826736229,Medium,1.9858043458821424,1.0,0.4758015700174748,0.9954629629629628,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND560099AAB,IND560300AAA,IND560099AAB -> IND560300AAA,Carting,FTL,True,139.0,131.48822,60.0,42.86552334870864,0.4713473652333319,Medium,1.8075757575757576,0.9479166666666666,0.3582752930536848,0.2907382013708706,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND151001AAA,IND160002AAC,IND151001AAA -> IND160002AAC,FTL,Carting,True,236.0,266.4639,158.0,170.91972617261555,0.3788618807420281,Low,1.5875,1.0,0.1404223194430043,0.4758015700174748,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND144001AAB,IND000000ACA,IND144001AAB -> IND000000ACA,FTL,Carting,True,137.0,127.553314,53.0,60.85844604056238,0.35580915810394237,Low,2.2547169811320757,1.0,0.2061882667377371,0.2443320154559264,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND143001AAA,IND144001AAB,IND143001AAA -> IND144001AAB,FTL,Carting,True,156.0,147.84134,61.0,78.41307316974662,0.3401592847103224,Low,2.065573770491804,1.0,0.1702373266631861,0.2061882667377371,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND000000ACA,IND160002AAC,IND000000ACA -> IND160002AAC,FTL,FTL,False,129.0,141.93489,61.0,86.94410715471987,0.4535441600146293,Medium,2.07258064516129,1.0,0.2443320154559264,0.4758015700174748,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND110037AAM,IND110035AAC,IND110037AAM -> IND110035AAC,Carting,Carting,False,48.0,64.50954,19.0,14.15997193550311,0.34630147872467754,Low,2.1578947368421053,0.896551724137931,0.3271066832735849,0.1494665033043974,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND201304AAA,IND201301AAF,IND201304AAA -> IND201301AAF,Carting,Carting,False,24.0,37.74011,14.0,9.254808003069687,0.3347293016478945,Low,2.230769230769231,1.0,0.1644318581476335,0.1917322459456534,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND560300AAA,IND562132AAA,IND560300AAA -> IND562132AAA,Carting,Carting,False,80.0,104.00565,49.0,27.934632862899228,0.5181506297886032,Medium,1.82,0.9879518072289156,0.2907382013708706,0.717410723360102,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND201301AAL,IND201301AAF,IND201301AAL -> IND201301AAF,Carting,Carting,False,52.0,48.424618,30.0,19.885121900929352,0.3150313434188543,Low,1.5416666666666667,1.0,0.1184669385100254,0.1917322459456534,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND201307AAA,IND201301AAL,IND201307AAA -> IND201301AAL,Carting,Carting,False,21.0,33.050297,19.0,14.412646179128892,0.22369279896612673,Low,1.35,0.6190476190476191,0.1047797536337899,0.1184669385100254,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND421302AAG,IND501359AAE,IND421302AAG -> IND501359AAE,FTL,FTL,False,1116.0,1118.4167,556.0,607.0833897699155,0.47122808671670513,Medium,1.992818671454219,1.0,0.5801920123707316,0.5317325787538567,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND562132AAA,IND560060AAB,IND562132AAA -> IND560060AAB,Carting,Carting,False,42.0,52.80662,26.0,18.50212180748015,0.4176629826209514,Medium,1.5747126436781609,1.0,0.717410723360102,0.1603748969407186,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND421302AAG,IND400072AAB,IND421302AAG -> IND400072AAB,Carting,Carting,False,50.0,77.03722,23.0,21.506236881933763,0.49155976675028334,Medium,2.475,1.0,0.5801920123707316,0.2857231870543216,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND501359AAE,IND518002AAA,IND501359AAE -> IND518002AAA,FTL,Carting,True,264.0,251.38182,138.0,163.77852791989918,0.39258077706366085,Low,1.7789855072463767,1.0,0.5317325787538567,0.2129132327198747,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND518002AAA,IND562132AAA,IND518002AAA -> IND562132AAA,FTL,FTL,False,410.0,435.31113,285.0,307.75140575258223,0.42069085875659024,Medium,1.5235391588284029,1.0,0.2129132327198747,0.717410723360102,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND400072AAB,IND421302AAG,IND400072AAB -> IND421302AAG,Carting,Carting,False,64.0,96.429634,21.0,20.93072861578964,0.4562688421505373,Medium,2.92,1.0,0.2857231870543216,0.5801920123707316,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND246424AAA,IND246174AAA,IND246424AAA -> IND246174AAA,FTL,Carting,True,167.0,237.0693,136.0,51.44418543067349,0.20380295974213203,Low,1.2563086548488007,0.5833333333333334,0.1314348357452079,0.0933619522315224,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND246174AAA,IND246444AAB,IND246174AAA -> IND246444AAB,FTL,Carting,True,104.0,109.98638,90.0,37.23851949135568,0.18132354091328243,Low,1.208352402745995,0.5,0.0933619522315224,0.1250893551595936,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND131021AAA,IND131028AAA,IND131021AAA -> IND131028AAA,Carting,Carting,False,14.0,22.561363,8.0,11.129902391469637,0.33397605144875836,Low,1.6458333333333337,0.875,0.1425177509948106,0.1436230235469393,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND473001AAA,IND473331AAA,IND473001AAA -> IND473331AAA,FTL,Carting,True,144.0,79.52623,43.0,44.233605505513616,0.31935220090557764,Low,1.794871794871795,1.0,0.1481488847299951,0.1590568699018227,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND473226AAA,IND473001AAA,IND473226AAA -> IND473001AAA,FTL,Carting,True,44.0,61.131454,37.0,22.42794844649584,0.28786888421024776,Low,1.3076923076923077,0.8888888888888888,0.1572332052135679,0.1481488847299951,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND473331AAA,IND473226AAA,IND473331AAA -> IND473226AAA,FTL,Carting,True,1001.0,970.9395,80.0,54.39693956187398,0.32815651392591727,Low,1.902439024390244,1.0,0.1590568699018227,0.1572332052135679,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND560083AAB,IND562132AAA,IND560083AAB -> IND562132AAA,Carting,Carting,False,51.0,89.792755,42.0,31.11339451982361,0.41831848295890567,Medium,1.666754756871036,0.9615384615384616,0.1706521780138913,0.717410723360102,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND121004AAB,IND000000ACB,IND121004AAB -> IND000000ACB,Carting,FTL,True,109.0,135.30766,63.0,46.24803281769526,0.48105949871207093,Medium,1.809090909090909,1.0,0.2541256876869098,0.9954629629629628,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND121004AAB,IND121102AAA,IND121004AAB -> IND121102AAA,Carting,Carting,False,92.0,62.214497,28.0,37.36373918071399,0.3672650847211089,Low,1.913793103448276,1.0,0.2541256876869098,0.168763131040375,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND421302AAG,IND400015AAB,IND421302AAG -> IND400015AAB,Carting,FTL,True,143.0,96.59354,33.0,35.831460401995606,0.4025403876353345,Medium,2.395665322580645,1.0,0.5801920123707316,0.1626306750896402,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND560099AAB,IND560300AAA,IND560099AAB -> IND560300AAA,Carting,FTL,True,179.0,123.44384,54.0,39.7099939321804,0.4712552011403217,Medium,1.8075757575757576,0.9479166666666666,0.3582752930536848,0.2907382013708706,"Recommended FTL because risk is medium and distance is above the median, so a more reliable movement option is preferred."
IND591123AAC,IND587103AAB,IND591123AAC -> IND587103AAB,FTL,Carting,True,87.0,88.30228,51.0,44.44551493922659,0.32844425453249704,Low,1.7019977802441733,1.0,0.1634906930081689,0.1642663019664398,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND587103AAB,IND582209AAA,IND587103AAB -> IND582209AAA,FTL,Carting,True,108.0,115.3465,61.0,52.59280638964361,0.3281973678502401,Low,1.901639344262295,1.0,0.1642663019664398,0.1613312281430984,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND582101AAB,IND580028AAA,IND582101AAB -> IND580028AAA,FTL,Carting,True,135.0,145.50716,47.0,52.791299261761495,0.3440455302551402,Low,2.9782608695652173,1.0,0.1643236399681152,0.2254360663091302,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND582209AAA,IND582101AAB,IND582209AAA -> IND582101AAB,FTL,Carting,True,56.0,71.35727,35.0,30.358643330686046,0.3274449239008701,Low,2.1096096096096097,1.0,0.1613312281430984,0.1643236399681152,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND580028AAA,IND591123AAC,IND580028AAA -> IND591123AAC,FTL,Carting,True,167.0,300.9731,87.0,74.90553283735156,0.3387580642389056,Low,1.9655172413793105,1.0,0.2254360663091302,0.1634906930081689,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
IND580028AAA,IND590016AAA,IND580028AAA -> IND590016AAA,FTL,Carting,True,150.0,292.2337,74.0,92.94853319252113,0.3333943612978571,Low,2.1551598173515982,1.0,0.2254360663091302,0.1604611353274543,"Recommended Carting because delay risk is low or distance is shorter, so cost-efficient movement may be acceptable."
